,ID,YR,YEAR_OF_BIRTH,COUNTRY_OF_BIRTH,RACE,GENDER,C1DOB_Y,HAVING_HEALTHPLAN,FAMSIZE_,TNFI_,POVSTATUS_,REGION_,MARSTAT_KEY_,WKSUEMP_PCY_,URBAN_RURAL_,JOBSNUM_,NUMCH_,AGE_1STCHILD,EVER_IN_POVERTY,WHEN_IN_POVERTY,INCOME_,INCOME_MAX,EVER_EDU_LOAN,EDU_DEGREE,EVER_DIVORCED_,EVER_UNEMPLOYED_,HOURS_WORKED_PER_WEEK_,MAJOR_1_,MAJOR_2_,EDU_MAJOR,AMT_EDU_LOAN_,TOTAL_EDU_LOAN,CAL_YEAR_JOBS_,NET_WORTH_,EMP_STATUS_,EDU_LOAN_
4883,5484,1994,61,IN THE US,BLACK,MALE,1983,Yes,1,23000,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,10,0,22,Yes,ADULT ONLY,23000,40000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,0,1: EMPLOYED,
4884,5485,1994,64,IN THE US,BLACK,FEMALE,1986,No,2,20000,0: NOT IN POVERTY,3: SOUTH,3: 3  DIVORCED,13,0: RURAL,8,1,21,Yes,BOTH CHILD AND ADULT,20000,47000,Yes,Bachelor of Science (BS),Yes,Yes,72,802,-4,802,-4,-4,2,3200,3: OUT OF LABOR FORCE,
4885,5486,1994,62,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",FEMALE,1984,No,2,17084,0: NOT IN POVERTY,3: SOUTH,6: 6  WIDOWED,17,0: RURAL,8,1,21,Yes,ADULT ONLY,9500,27300,-4,High school diploma (or equivalent),No,Yes,40,514,-4,514,-4,-4,2,9000,1: EMPLOYED,
4886,5487,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1979,No,3,-2,-3,3: SOUTH,1: 1  MARRIED,0,0: RURAL,0,1,19,Yes,ADULT ONLY,0,0,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,0,26677,3: OUT OF LABOR FORCE,
4887,5488,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1976,No,4,16607,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,3,2,18,Yes,ADULT ONLY,507,11000,-4,None,No,No,57,-4,-4,-4,-4,-4,2,4200,1: EMPLOYED,
4888,5489,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1985,Yes,4,45000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,6,2,28,No,NEVER,0,343830,No,"Master's Degree (MA, MBA, MS, MSW)",No,Yes,50,428,-4,501,-4,42000,2,-10000,4: IN ACTIVE FORCES,
4889,5491,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1983,Yes,4,27424,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,45,0: RURAL,6,2,21,No,NEVER,6000,52000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-5,2,40500,1: EMPLOYED,
4890,5492,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1978,Yes,5,28100,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,2,3,18,Yes,ADULT ONLY,7000,14000,-4,High school diploma (or equivalent),No,No,21,823,-4,823,-4,2000,2,13600,1: EMPLOYED,
4891,5493,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1988,Yes,4,30030,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,5,0: RURAL,8,2,28,No,NEVER,15000,56000,-4,High school diploma (or equivalent),No,Yes,115,-4,-4,-4,-4,-4,4,23600,1: EMPLOYED,
4892,5494,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1989,Yes,4,-1,-3,3: SOUTH,1: 1  MARRIED,0,0: RURAL,4,2,26,No,NEVER,-1,30000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-4,2,13561,1: EMPLOYED,
4893,5495,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1982,Yes,4,46200,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,4,2,22,No,NEVER,22000,76000,-4,High school diploma (or equivalent),No,No,55,-4,-4,-4,-4,-4,2,79500,1: EMPLOYED,
4894,5496,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1981,Yes,4,34000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,3,2,23,Yes,ADULT ONLY,26000,33800,-4,None,No,No,113,-4,-4,-4,-4,-4,2,17000,1: EMPLOYED,
4895,5497,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1981,Yes,3,40000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,6,1,20,No,NEVER,20000,35000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-4,3,106700,1: EMPLOYED,
4896,5498,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,4,30008,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,4,2,16,Yes,CHILD ONLY,14000,23000,-4,-5,No,Yes,50,-4,-4,-4,-4,-5,2,39300,1: EMPLOYED,
4897,5499,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1992,Yes,3,53000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,7,1,32,Yes,ADULT ONLY,53000,75000,No,High school diploma (or equivalent),Yes,Yes,50,-4,-4,-4,-4,-5,2,117241,1: EMPLOYED,
4898,5500,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1990,Yes,3,33000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,8,1,26,No,NEVER,22000,40000,No,High school diploma (or equivalent),No,No,40,106,-4,106,-4,-4,2,33000,1: EMPLOYED,
4899,5501,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1983,No,1,21000,0: NOT IN POVERTY,3: SOUTH,2: 2  SEPARATED,0,0: RURAL,6,0,19,No,NEVER,21000,32000,No,High school diploma (or equivalent),Yes,Yes,40,909,-4,909,-4,-4,2,7300,1: EMPLOYED,
4900,5502,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1986,Yes,2,15387,0: NOT IN POVERTY,3: SOUTH,3: 3  DIVORCED,14,0: RURAL,2,1,23,Yes,ADULT ONLY,11000,25554,-4,High school diploma (or equivalent),Yes,Yes,48,-4,-4,-4,-4,-4,2,24400,1: EMPLOYED,
4901,5504,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,2002,Yes,2,83000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,7,0,38,Yes,CHILD ONLY,50000,98000,No,Bachelor of Science (BS),No,No,40,9996,-4,9996,-4,-4,3,222500,1: EMPLOYED,
4902,5505,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,29100,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,2,0: RURAL,5,0,No children yet,Yes,ADULT ONLY,14000,27000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-4,2,113300,1: EMPLOYED,
4903,5506,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,40000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,7,0,No children yet,Yes,ADULT ONLY,12000,29000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,87062,3: OUT OF LABOR FORCE,
4904,5508,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1979,Yes,4,32000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,4,2,19,No,NEVER,14000,40000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,55400,1: EMPLOYED,
4905,5509,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,5,-2,-3,3: SOUTH,2: 2  SEPARATED,6,0: RURAL,2,1,19,Yes,ADULT ONLY,25000,25000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-4,2,1800,1: EMPLOYED,
4906,5510,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,4,-2,-3,3: SOUTH,0: 0  NEVER MARRIED,0,0: RURAL,10,0,No children yet,Yes,ADULT ONLY,9000,25000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-4,2,4400,3: OUT OF LABOR FORCE,
4907,5511,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1989,Yes,4,23000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,17,2,28,No,NEVER,0,32000,No,High school diploma (or equivalent),No,Yes,-4,1203,-4,1203,-4,-4,0,24200,3: OUT OF LABOR FORCE,
4908,5512,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,2,37650,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,1,0: RURAL,8,0,No children yet,Yes,ADULT ONLY,20000,55000,-4,Doctoral Degree (PhD),No,No,98,506,-4,506,-4,-4,3,65400,1: EMPLOYED,
4909,5513,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,2,189918,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,9,0,No children yet,Yes,ADULT ONLY,50000,86000,Yes,Bachelor of Science (BS),No,Yes,42,502,-4,502,-4,160,2,92463,1: EMPLOYED,
4910,5514,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,5,-2,-3,3: SOUTH,0: 0  NEVER MARRIED,0,0: RURAL,3,0,No children yet,Yes,ADULT ONLY,16000,25000,-4,High school diploma (or equivalent),No,Yes,36,-4,-4,-4,-4,-4,2,3200,1: EMPLOYED,
4911,5515,1994,62,IN THE US,BLACK,FEMALE,1982,Yes,3,-2,-3,3: SOUTH,0: 0  NEVER MARRIED,0,0: RURAL,13,1,20,Yes,ADULT ONLY,8700,30000,Yes,Bachelor of Arts Degree (BA),No,Yes,75,703,-4,703,-4,5000,3,1000,1: EMPLOYED,
4912,5516,1994,60,IN THE US,BLACK,MALE,1981,Yes,6,18000,1: IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,23,4,21,Yes,ADULT ONLY,18000,22500,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-5,2,3701,1: EMPLOYED,
4913,5517,1994,62,IN THE US,BLACK,MALE,1983,Yes,5,11420,1: IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,17,1,20,Yes,ADULT ONLY,0,11000,-4,None,No,Yes,-4,-4,-4,-4,-4,-4,0,400,3: OUT OF LABOR FORCE,
4914,5518,1994,64,IN THE US,BLACK,FEMALE,1984,Yes,3,17056,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,0: RURAL,10,2,19,Yes,ADULT ONLY,14168,60000,Yes,Associate/Junior College (AA),No,Yes,75,514,-4,514,-4,-4,2,7390,1: EMPLOYED,
4915,5519,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1988,No,5,11960,1: IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,9,3,25,Yes,ADULT ONLY,0,30000,-4,None,No,No,-4,-4,-4,-4,-4,-4,0,-20750,3: OUT OF LABOR FORCE,
4916,5520,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1984,Yes,2,38000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,8,0,22,No,NEVER,20000,28000,-4,None,No,No,40,-4,-4,-4,-4,-5,2,48000,1: EMPLOYED,
4917,5521,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,No,2,33500,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,4,0,No children yet,No,NEVER,15000,32000,No,High school diploma (or equivalent),No,Yes,40,9996,-4,9996,-4,-4,2,-1,1: EMPLOYED,
4918,5522,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1993,Yes,3,20417,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,4,1,31,No,NEVER,5000,16000,-4,High school diploma (or equivalent),No,Yes,48,502,-4,502,-4,-4,3,4900,1: EMPLOYED,
4919,5523,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1975,No,6,16000,1: IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,1,4,15,Yes,ADULT ONLY,0,10000,-4,-5,No,Yes,-4,-4,-4,-4,-4,-5,1,-3800,3: OUT OF LABOR FORCE,
4920,5524,1994,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1983,Yes,3,17412,0: NOT IN POVERTY,3: SOUTH,2: 2  SEPARATED,0,0: RURAL,1,2,25,Yes,ADULT ONLY,13500,20000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-4,2,5400,1: EMPLOYED,
4921,5525,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1984,No,4,29800,0: NOT IN POVERTY,3: SOUTH,2: 2  SEPARATED,0,0: RURAL,5,2,23,No,NEVER,25000,32000,-4,None,No,No,40,-4,-4,-4,-4,-4,2,13000,1: EMPLOYED,
4922,5526,1994,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1989,Yes,4,30352,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,7,2,30,Yes,ADULT ONLY,14352,15000,-4,None,No,No,40,-4,-4,-4,-4,-4,2,76850,1: EMPLOYED,
4923,5527,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1992,No,3,12850,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,15,1,32,Yes,ADULT ONLY,10678,19000,-4,None,No,Yes,45,-4,-4,-4,-4,-4,2,-4500,1: EMPLOYED,
4924,5528,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1982,Yes,4,68000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,12,2,22,Yes,ADULT ONLY,25000,70000,Yes,High school diploma (or equivalent),Yes,Yes,48,424,-4,424,-4,-4,3,946749,1: EMPLOYED,
4925,5529,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1980,Yes,4,45000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,5,2,19,No,NEVER,25000,147970,-4,None,No,No,100,-4,-4,-4,-4,-4,2,84000,1: EMPLOYED,
4926,5530,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,4,45000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,10,2,20,No,NEVER,0,12480,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,84000,3: OUT OF LABOR FORCE,
4927,5531,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1986,Yes,5,52000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,2,3,28,No,NEVER,52000,147970,No,High school diploma (or equivalent),Yes,No,50,506,-4,506,-4,-4,2,113000,1: EMPLOYED,
4928,5533,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1999,Yes,2,-1,-3,3: SOUTH,1: 1  MARRIED,0,0: RURAL,6,0,34,,,-1,8000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-4,3,35000,1: EMPLOYED,
4929,5534,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1990,No,2,-2,-3,3: SOUTH,0: 0  NEVER MARRIED,0,0: RURAL,16,1,27,Yes,ADULT ONLY,-2,24000,No,None,No,Yes,80,-4,-4,-4,-4,-4,2,7500,1: EMPLOYED,
4930,5535,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1986,No,5,19750,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,1,0: RURAL,21,3,22,Yes,ADULT ONLY,18000,27000,-4,-5,No,Yes,115,-4,-4,-4,-4,-5,5,-1900,1: EMPLOYED,
4931,5536,1994,61,IN THE US,BLACK,FEMALE,1982,Yes,2,8066,1: IN POVERTY,3: SOUTH,3: 3  DIVORCED,1,0: RURAL,5,1,20,Yes,BOTH CHILD AND ADULT,3780,312324,-4,High school diploma (or equivalent),Yes,Yes,45,-4,-4,-4,-4,-4,2,49798,3: OUT OF LABOR FORCE,
4932,5537,1994,62,IN THE US,BLACK,FEMALE,1986,No,4,14430,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,6,2,23,Yes,BOTH CHILD AND ADULT,0,21000,-4,High school diploma (or equivalent),No,Yes,25,-4,-4,-4,-4,-4,0,-8498,1: EMPLOYED,
4933,5538,1994,63,IN THE US,BLACK,MALE,No children yet,Yes,2,32544,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,8,0,No children yet,Yes,BOTH CHILD AND ADULT,19200,19200,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,7200,1: EMPLOYED,
4934,5539,1994,64,IN THE US,BLACK,MALE,1988,Yes,4,34000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,16,2,23,Yes,BOTH CHILD AND ADULT,12000,40000,-4,High school diploma (or equivalent),No,Yes,70,-4,-4,-4,-4,-4,2,-6100,1: EMPLOYED,
4935,5540,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,3,43080,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,10,1,No children yet,No,NEVER,40000,236000,No,High school diploma (or equivalent),No,Yes,52,1402,-4,1402,-4,-4,2,189500,1: EMPLOYED,
4936,5542,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,3,-2,-3,3: SOUTH,2: 2  SEPARATED,0,0: RURAL,7,0,No children yet,Yes,ADULT ONLY,0,16000,-4,High school diploma (or equivalent),No,No,35,-4,-4,-4,-4,-5,2,77963,1: EMPLOYED,
4937,5543,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1993,Yes,3,76500,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,7,1,31,Yes,ADULT ONLY,58000,178000,No,Bachelor of Science (BS),No,No,50,106,-4,106,-4,-4,2,152000,1: EMPLOYED,
4938,5544,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1992,Yes,4,-2,-3,3: SOUTH,1: 1  MARRIED,7,1: URBAN,8,2,30,Yes,ADULT ONLY,0,28000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,1,8400,3: OUT OF LABOR FORCE,
4939,5545,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,2,41000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,9,0,No children yet,No,NEVER,23000,50000,-4,High school diploma (or equivalent),Yes,No,48,-4,-4,-4,-4,-4,2,0,1: EMPLOYED,
4940,5546,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1995,Yes,2,57100,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,9,0,31,No,NEVER,17500,42600,No,Associate/Junior College (AA),Yes,No,40,501,-4,501,-4,-4,3,24700,1: EMPLOYED,
4941,5547,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1974,Yes,4,34000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,8,2,16,Yes,ADULT ONLY,18000,19000,-4,None,No,Yes,60,514,-4,514,-4,-4,2,14200,1: EMPLOYED,
4942,5548,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,3,700,1: IN POVERTY,3: SOUTH,3: 3  DIVORCED,2,0: RURAL,17,2,17,Yes,ADULT ONLY,0,10000,-4,Associate/Junior College (AA),Yes,Yes,-4,104,-4,104,-4,-5,0,116500,3: OUT OF LABOR FORCE,
4943,5550,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1986,Yes,5,28268,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,4,3,23,Yes,ADULT ONLY,14768,18000,-4,High school diploma (or equivalent),Yes,Yes,40,-4,-4,-4,-4,-4,2,15240,1: EMPLOYED,
4944,5551,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1990,Yes,4,-2,-3,3: SOUTH,3: 3  DIVORCED,0,0: RURAL,7,1,26,No,NEVER,16000,32000,-4,High school diploma (or equivalent),Yes,Yes,60,-4,-4,-4,-4,-4,2,13600,1: EMPLOYED,
4945,5552,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1988,Yes,4,44100,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,5,2,28,No,NEVER,25000,35600,-4,None,No,Yes,53,-4,-4,-4,-4,-4,2,62030,1: EMPLOYED,
4946,5553,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1995,Yes,2,44300,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,4,0,33,No,NEVER,13800,23000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-4,2,102000,1: EMPLOYED,
4947,5554,1994,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1991,Yes,3,-2,-3,3: SOUTH,0: 0  NEVER MARRIED,0,0: RURAL,11,1,27,No,NEVER,24000,50000,-4,None,No,Yes,50,-4,-4,-4,-4,-4,2,62500,2: UNEMPLOYED,
4948,5555,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1977,No,3,12500,0: NOT IN POVERTY,3: SOUTH,2: 2  SEPARATED,0,0: RURAL,6,2,19,No,NEVER,12000,22000,-4,High school diploma (or equivalent),No,No,40,-4,-4,801,-4,-4,2,1500,1: EMPLOYED,
4949,5556,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1990,Yes,3,-2,-3,3: SOUTH,1: 1  MARRIED,0,1: URBAN,13,1,25,Yes,BOTH CHILD AND ADULT,-2,25000,-4,None,No,Yes,48,-4,-4,-4,-4,-4,2,27200,1: EMPLOYED,
4950,5557,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1973,No,2,65500,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,15,0,15,Yes,ADULT ONLY,8000,100000,No,Associate/Junior College (AA),Yes,Yes,35,501,-4,501,-4,-4,2,10000,1: EMPLOYED,
4951,5558,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1986,Yes,3,31032,0: NOT IN POVERTY,3: SOUTH,2: 2  SEPARATED,0,0: RURAL,6,2,24,Yes,BOTH CHILD AND ADULT,30000,45000,-4,High school diploma (or equivalent),No,Yes,65,-4,-4,-4,-4,-4,2,20500,1: EMPLOYED,
4952,5560,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1978,No,5,30000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,11,3,16,Yes,ADULT ONLY,6000,26000,-4,High school diploma (or equivalent),No,Yes,40,506,-4,506,-4,7100,3,38877,3: OUT OF LABOR FORCE,
4953,5561,1994,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1985,No,2,6500,1: IN POVERTY,3: SOUTH,3: 3  DIVORCED,12,0: RURAL,12,1,20,Yes,BOTH CHILD AND ADULT,6500,28248,-4,High school diploma (or equivalent),Yes,Yes,58,-4,-4,-4,-4,-4,2,5500,1: EMPLOYED,
4954,5562,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,189918,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,1,0,No children yet,,,101653,101653,,-5,-5,No,40,-4,-4,-4,-4,-5,2,59000,1: EMPLOYED,
4955,5563,1994,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1977,Yes,2,41175,0: NOT IN POVERTY,3: SOUTH,3: 3  DIVORCED,0,1: URBAN,7,1,18,Yes,ADULT ONLY,37175,37175,,High school diploma (or equivalent),Yes,No,45,402,-4,402,-4,-5,2,-1300,1: EMPLOYED,
4956,5565,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1992,Yes,3,20720,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,5,1: URBAN,13,1,31,Yes,ADULT ONLY,14000,55000,Yes,Bachelor of Arts Degree (BA),Yes,Yes,90,599,-4,599,-4,-4,3,37000,1: EMPLOYED,
4957,5566,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1979,Yes,3,21000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,9,1,17,Yes,ADULT ONLY,0,35000,-4,High school diploma (or equivalent),No,No,40,1203,-4,1203,-4,-4,0,50200,1: EMPLOYED,
4958,5567,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,24760,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,11,0,No children yet,Yes,ADULT ONLY,23000,40000,Yes,Bachelor of Science (BS),No,No,45,513,-4,513,-4,3000,2,2200,3: OUT OF LABOR FORCE,
4959,5568,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1989,Yes,3,40000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,7,1,26,Yes,ADULT ONLY,12000,39400,-4,High school diploma (or equivalent),No,No,91,-4,-4,799,-4,-4,2,42000,1: EMPLOYED,
4960,5570,1994,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,40000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,10,0,No children yet,No,NEVER,18000,18620,-4,High school diploma (or equivalent),Yes,Yes,40,506,-4,506,-4,-5,3,8000,2: UNEMPLOYED,
4961,5572,1994,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,-2,-3,3: SOUTH,0: 0  NEVER MARRIED,0,0: RURAL,5,0,No children yet,No,NEVER,20000,56000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-4,3,24200,1: EMPLOYED,
4962,5573,1994,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1980,Yes,3,47980,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,1,1,22,No,NEVER,30000,40000,-4,High school diploma (or equivalent),No,Yes,60,-4,-4,-4,-4,-4,2,44000,1: EMPLOYED,
4963,5574,1994,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1986,Yes,2,14001,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,0: RURAL,1,1,26,No,NEVER,14001,68000,-4,High school diploma (or equivalent),No,No,38,-4,-4,-4,-4,-4,2,5533,1: EMPLOYED,
